holeid,from,to,X,Y,Z,Lithology_code,MOC_code,Structure_code,GRADE
MRCB24,343.5,344,10132.36206,10492.15094,-185.32775,11,47,0,0.03
MRCB24,344,344.5,10132.52738,10492.34818,-185.75625,11,47,0,0.02
MRCB24,344.5,345,10132.69269,10492.54543,-186.18475,11,47,0,0.02
MRCB24,345,345.5,10132.85801,10492.74267,-186.61325,11,47,0,1.52
MRCB24,345.5,346,10133.02332,10492.93992,-187.04175,11,47,0,0.1
MRCB24,346,346.5,10133.18864,10493.13716,-187.47025,11,71,0,0.5
MRCB24,346.5,347,10133.35395,10493.33441,-187.89875,11,71,0,2.42
MRCB24,347,347.5,10133.51927,10493.53165,-188.32725,10,71,0,1.56
MRCB24,347.5,348,10133.68458,10493.7289,-188.75575,10,71,0,1.41
MRCB24,348,348.5,10133.8499,10493.92614,-189.18425,10,71,0,1.83
MRCB24,348.5,349,10134.01521,10494.12339,-189.61275,10,71,0,0.32
MRCB24,349,349.5,10134.18053,10494.32063,-190.04125,10,32,0,0.15
MRCB24,349.5,350,10134.34584,10494.51788,-190.46975,10,32,0,0.02
MRCB24,350,350.5,10134.51116,10494.71512,-190.89825,10,32,0,0.23
MRCB24,350.5,351,10134.67647,10494.91237,-191.32675,10,32,0,0.44
MRCB24,351,351.5,10134.84179,10495.10961,-191.75525,10,32,0,0.11
MRCB24,351.5,352,10135.0071,10495.30686,-192.18375,10,32,0,0.02
MRCB24,352,352.5,10135.17242,10495.5041,-192.61225,10,32,0,0.02
MRCB24,352.5,353,10135.33773,10495.70135,-193.04075,11,26,1,0.07
MRCB24,353,353.5,10135.50305,10495.89859,-193.46925,11,26,1,0.05
MRCB24,353.5,354,10135.66836,10496.09584,-193.89775,11,26,1,0.01
MRCB24,354,354.5,10135.83368,10496.29308,-194.32625,11,26,1,0.01
MRCB24,354.5,355,10135.99899,10496.49033,-194.75475,11,26,1,0.12
MRCB24,355,355.5,10136.16431,10496.68757,-195.18325,10,26,16,0.03
MRCB24,355.5,356,10136.32962,10496.88482,-195.61175,10,26,16,0.21
MRCB24,356,356.5,10136.49494,10497.08206,-196.04025,18,15,16,0.03
MRCB24,356.5,357,10136.66025,10497.27931,-196.46875,18,15,16,0.09
MRCB24,357,357.5,10136.82557,10497.47655,-196.89725,18,15,16,0.05
MRCB24,357.5,358,10136.99088,10497.6738,-197.32575,18,15,16,0.11
MRCB24,358,358.5,10137.1562,10497.87104,-197.75425,9,15,1,0.06
MRCB24,358.5,359,10137.32151,10498.06829,-198.18275,9,15,1,0.06
MRCB24,362.5,363,10138.64403,10499.64625,-201.61075,9,15,1,0.06
MRCB24,363,363.5,10138.80935,10499.84349,-202.03925,9,15,1,0.06
MRCB24,363.5,364,10138.97466,10500.04074,-202.46775,9,15,1,0.3
MRCB24,364,364.5,10139.13998,10500.23798,-202.89625,2,32,13,1.97
MRCB24,364.5,365,10139.30529,10500.43523,-203.32475,2,32,13,0.81
MRCB24,365,365.5,10139.47061,10500.63247,-203.75325,2,32,13,0.64
MRCB24,365.5,366,10139.63592,10500.82972,-204.18175,2,32,13,0.36
MRCB24,366,366.5,10139.80124,10501.02696,-204.61025,2,32,13,0.12
MRCB24,366.5,367,10139.96655,10501.22421,-205.03875,2,32,13,0.27
MRCB24,367,367.5,10140.13187,10501.42145,-205.46725,9,32,1,0.38
MRCB24,367.5,368,10140.29718,10501.6187,-205.89575,9,32,1,0.28
MRCB24,368,368.5,10140.4625,10501.81594,-206.32425,9,32,1,0.11
MRCB24,368.5,369,10140.62781,10502.01319,-206.75275,9,32,1,0.07
MRCB24,369,369.5,10140.79313,10502.21043,-207.18125,9,32,1,0.33
MRCB24,369.5,370,10140.95844,10502.40768,-207.60975,9,32,1,0.46
MRCB24,370,370.5,10141.12376,10502.60492,-208.03825,12,14,1,1.17
MRCB24,370.5,371,10141.28907,10502.80217,-208.46675,12,14,1,0.14
MRCB24,371,371.5,10141.45439,10502.99941,-208.89525,12,14,1,0.1
MRCB24,371.5,372,10141.6197,10503.19666,-209.32375,12,14,1,0.14
MRCB24,372,372.5,10141.78502,10503.3939,-209.75225,12,14,1,0.11
MRCB24,372.5,373,10141.95033,10503.59115,-210.18075,12,14,1,0.03
MRCB24,373,373.5,10142.11565,10503.78839,-210.60925,12,14,1,0.05
MRCB24,373.5,374,10142.28096,10503.98564,-211.03775,12,14,1,0.05
MRCB24,374,374.5,10142.44628,10504.18288,-211.46625,12,14,1,0.77
MRCB24,374.5,375,10142.61159,10504.38013,-211.89475,12,14,1,0.03
MRCB24,375,375.5,10142.77691,10504.57737,-212.32325,12,14,1,0.17
MRCB24,375.5,376,10142.94222,10504.77462,-212.75175,12,14,1,0.11
MRCB24,376,376.5,10143.10754,10504.97186,-213.18025,2,15,0,0.05
MRCB24,376.5,377,10143.27285,10505.16911,-213.60875,2,15,0,0.13
MRCB24,377,377.5,10143.43817,10505.36635,-214.03725,2,15,0,0.19
MRCB24,377.5,378,10143.60348,10505.5636,-214.46575,2,15,0,0.12
MRCB24,378,378.5,10143.7688,10505.76084,-214.89425,2,15,0,0.12
MRCB24,378.5,379,10143.93411,10505.95809,-215.32275,2,15,0,0.04
MRCB24,379,379.5,10144.09943,10506.15533,-215.75125,2,15,0,0.04
MRCB24,379.5,380,10144.26474,10506.35258,-216.17975,2,15,0,0.35
MRCB24,380,380.5,10144.43006,10506.54982,-216.60825,2,32,20,0.06
MRCB24,380.5,381,10144.59537,10506.74707,-217.03675,16,32,20,0.04
MRCB24,381,381.5,10144.76069,10506.94431,-217.46525,16,32,20,0.25
MRCB24,381.5,382,10144.926,10507.14156,-217.89375,16,32,20,0.71
MRCB24,382,382.5,10145.09132,10507.3388,-218.32225,2,14,1,0.19
MRCB24,382.5,383,10145.25663,10507.53605,-218.75075,2,14,1,0.26
MRCB24,383,383.5,10145.42195,10507.73329,-219.17925,2,14,1,0.34
MRCB24,383.5,384,10145.58726,10507.93054,-219.60775,2,14,1,0.29
MRCB24,384,384.5,10145.75258,10508.12778,-220.03625,2,14,1,0.65
MRCB24,384.5,385,10145.91789,10508.32503,-220.46475,2,14,1,0.41
MRCB24,385,385.5,10146.08321,10508.52227,-220.89325,2,71,1,0.38
MRCB24,385.5,386,10146.24852,10508.71952,-221.32175,2,71,1,2.29
MRCB24,386,386.5,10146.41384,10508.91676,-221.75025,2,71,1,0.86
MRCB24,386.5,387,10146.57915,10509.11401,-222.17875,2,71,1,0.17
MRCB24,387,387.5,10146.74447,10509.31125,-222.60725,2,71,1,0.24
MRCB24,387.5,388,10146.90978,10509.5085,-223.03575,2,71,1,0.32
MRCB24,388,388.5,10147.0751,10509.70574,-223.46425,10,15,7,0.28
MRCB24,388.5,389,10147.24041,10509.90299,-223.89275,10,15,7,0.1
MRCB24,389,389.5,10147.40573,10510.10023,-224.32125,10,15,7,0.48
MRCB24,389.5,390,10147.57104,10510.29748,-224.74975,10,15,7,0.29
MRCB24,390,390.5,10147.73636,10510.49472,-225.17825,10,15,7,0.12
MRCB24,390.5,391,10147.90167,10510.69197,-225.60675,10,15,7,0.28
MRCB24,391,391.5,10148.06699,10510.88921,-226.03525,10,14,1,0.63
MRCB24,391.5,392,10148.2323,10511.08646,-226.46375,16,43,1,0.36
MRCB24,392,392.5,10148.39762,10511.2837,-226.89225,16,43,1,0.04
MRCB24,392.5,393,10148.56293,10511.48095,-227.32075,16,43,1,0.43
MRCB24,393,393.5,10148.72825,10511.67819,-227.74925,16,43,1,0.74
MRCB24,393.5,394,10148.89356,10511.87544,-228.17775,16,43,1,0.4
MRCB24,394,394.5,10149.05888,10512.07268,-228.60625,16,16,0,0.76
MRCB24,394.5,395,10149.22419,10512.26993,-229.03475,16,41,1,0.2
MRCB24,395,395.5,10149.38951,10512.46717,-229.46325,16,41,1,0.62
MRCB24,395.5,396,10149.55482,10512.66442,-229.89175,16,41,1,0.61
MRCB24,396,396.5,10149.72014,10512.86166,-230.32025,16,41,1,0.46
MRCB24,396.5,397,10149.88545,10513.05891,-230.74875,16,41,1,0.6
MRCB24,397,397.5,10150.05077,10513.25615,-231.17725,10,13,0,0.78
MRCB24,397.5,398,10150.21608,10513.4534,-231.60575,10,13,0,0.71
MRCB24,398,398.5,10150.3814,10513.65064,-232.03425,10,13,0,0.73
MRCB24,398.5,399,10150.54671,10513.84789,-232.46275,10,13,0,0.86
MRCB24,399,399.5,10150.71203,10514.04513,-232.89125,16,15,0,0.19
MRCB24,399.5,400,10150.87734,10514.24238,-233.31975,16,15,0,0.03
MRCB24,400,400.5,10151.04266,10514.43962,-233.74825,11,43,16,0.01
MRCB24,400.5,401,10151.20797,10514.63687,-234.17675,11,43,16,0.28
MRCB24,401,401.5,10151.37329,10514.83411,-234.60525,11,43,16,0.1
MRCB24,401.5,402,10151.5386,10515.03136,-235.03375,11,43,16,0.04
MRCB24,402,402.5,10151.70392,10515.2286,-235.46225,11,43,16,0.01
MRCB24,402.5,403,10151.86923,10515.42585,-235.89075,11,43,16,0.01
MRCB24,408.5,409,10153.85301,10517.79279,-241.03275,2,14,1,0.01
MRCB24,409,409.5,10154.01833,10517.99003,-241.46125,2,72,1,0.01
MRCB24,409.5,410,10154.18364,10518.18728,-241.88975,2,72,1,0.01
MRCB24,410,410.5,10154.34896,10518.38452,-242.31825,2,72,1,0.06
MRCB24,410.5,411,10154.51427,10518.58177,-242.74675,2,72,1,0.01
MRCB24,411,411.5,10154.67959,10518.77901,-243.17525,2,72,1,0.01
MRCB24,411.5,412,10154.8449,10518.97626,-243.60375,2,72,1,0.11
MRCB24,412,412.5,10155.01022,10519.1735,-244.03225,2,34,1,0.01
MRCB24,412.5,413,10155.17553,10519.37075,-244.46075,2,34,1,0.01
MRCB24,413,413.5,10155.34085,10519.56799,-244.88925,2,34,1,0.04
MRCB24,413.5,414,10155.50616,10519.76524,-245.31775,2,34,1,0.14
MRCB24,414,414.5,10155.67148,10519.96248,-245.74625,2,34,1,0.02
MRCB24,414.5,415,10155.83679,10520.15973,-246.17475,2,34,1,0.02
MRCB24,415,415.5,10156.00211,10520.35697,-246.60325,16,18,1,0.75
MRCB24,415.5,416,10156.16742,10520.55422,-247.03175,16,18,1,0.12
MRCB24,416,416.5,10156.33274,10520.75146,-247.46025,16,18,1,0.05
MRCB24,416.5,417,10156.49805,10520.94871,-247.88875,16,18,1,0.07
MRCB24,417,417.5,10156.66337,10521.14595,-248.31725,16,18,1,0.02
MRCB24,417.5,418,10156.82868,10521.3432,-248.74575,16,18,1,1.16
MRCB24,418,418.5,10156.994,10521.54044,-249.17425,16,14,1,0.01
MRCB24,418.5,419,10157.15931,10521.73769,-249.60275,16,14,1,0.01
MRCB24,419,419.5,10157.32463,10521.93493,-250.03125,16,14,1,0.09
MRCB24,419.5,420,10157.48994,10522.13218,-250.45975,16,14,1,0.09
MRCB24,420,420.5,10157.65526,10522.32942,-250.88825,16,14,1,0.01
MRCB24,420.5,421,10157.82057,10522.52667,-251.31675,16,14,1,0.01
MRCB24,421,421.5,10157.98589,10522.72391,-251.74525,16,15,1,0.07
MRCB24,421.5,422,10158.1512,10522.92116,-252.17375,16,15,1,0.01
MRCB24,422,422.5,10158.31652,10523.1184,-252.60225,16,15,1,0.06
MRCB24,422.5,423,10158.48183,10523.31565,-253.03075,16,15,1,0.04
MRCB24,423,423.5,10158.64715,10523.51289,-253.45925,9,32,0,0.08
MRCB24,423.5,424,10158.81246,10523.71014,-253.88775,9,32,0,0.24
MRCB24,424,424.5,10158.97778,10523.90738,-254.31625,10,14,0,0.01
MRCB24,424.5,425,10159.14309,10524.10463,-254.74475,2,20,0,0.05
MRCB24,425,425.5,10159.30841,10524.30187,-255.17325,2,20,0,0.03
MRCB24,425.5,426,10159.47372,10524.49912,-255.60175,2,20,0,0.02
MRCB24,426,426.5,10159.63904,10524.69636,-256.03025,2,20,0,0.08
MRCB24,426.5,427,10159.80435,10524.89361,-256.45875,10,14,0,0.15
MRCB24,427,427.5,10159.96967,10525.09085,-256.88725,10,32,2,0.3
MRCB24,427.5,428,10160.13498,10525.2881,-257.31575,10,32,2,0.04
MRCB24,428,428.5,10160.3003,10525.48534,-257.74425,10,32,2,0.04
MRCB24,428.5,429,10160.46561,10525.68259,-258.17275,10,32,2,0.05
MRCB24,429,429.5,10160.63093,10525.87983,-258.60125,10,32,2,0.05
MRCB25,216.5,217,9446.18254,10876.37042,-94.7955,12,14,4,0.01
MRCB25,217,217.5,9446.32378,10876.53894,-95.2445,12,14,5,0.01
MRCB25,217.5,218,9446.46502,10876.70746,-95.6935,2,48,4,0.01
MRCB25,218,218.5,9446.60626,10876.87598,-96.1425,2,48,4,0.01
MRCB25,218.5,219,9446.7475,10877.0445,-96.5915,2,48,4,0.04
MRCB25,219,219.5,9446.88874,10877.21302,-97.0405,2,48,4,0.19
MRCB25,219.5,220,9447.02998,10877.38154,-97.4895,2,48,4,0.16
MRCB25,220,220.5,9447.17122,10877.55006,-97.9385,12,32,3,0.01
MRCB25,220.5,221,9447.31246,10877.71858,-98.3875,12,32,3,0.01
MRCB25,224.5,225,9448.44238,10879.06674,-101.9795,12,45,14,0.04
MRCB25,225,225.5,9448.58362,10879.23526,-102.4285,12,45,14,0.04
MRCB25,225.5,226,9448.72486,10879.40378,-102.8775,12,45,14,0.01
MRCB25,226,226.5,9448.8661,10879.5723,-103.3265,18,29,4,0.03
MRCB25,226.5,227,9449.00734,10879.74082,-103.7755,18,29,4,0.16
MRCB25,227,227.5,9449.14858,10879.90934,-104.2245,18,29,4,0.02
MRCB25,227.5,228,9449.28982,10880.07786,-104.6735,18,29,4,0.01
MRCB25,228,228.5,9449.43106,10880.24638,-105.1225,18,29,4,0.01
MRCB25,239.5,240,9452.67958,10884.12234,-115.4495,16,15,1,0.01
MRCB25,240,240.5,9452.82082,10884.29086,-115.8985,16,15,1,0.01
MRCB25,240.5,241,9452.96206,10884.45938,-116.3475,16,15,1,0.07
MRCB25,241,241.5,9453.1033,10884.6279,-116.7965,1,15,0,0.01
MRCB25,241.5,242,9453.24454,10884.79642,-117.2455,1,15,0,0.01
MRCB25,242,242.5,9453.38578,10884.96494,-117.6945,1,15,0,0.03
MRCB25,242.5,243,9453.52702,10885.13346,-118.1435,1,15,0,0.07
MRCB25,243,243.5,9453.66826,10885.30198,-118.5925,1,15,0,0.01
MRCB25,243.5,244,9453.8095,10885.4705,-119.0415,1,15,0,0.25
MRCB25,244,244.5,9453.95074,10885.63902,-119.4905,2,14,1,0.04
MRCB25,244.5,245,9454.09198,10885.80754,-119.9395,2,40,1,0.09
MRCB25,245,245.5,9454.23322,10885.97606,-120.3885,2,40,1,0.1
MRCB25,245.5,246,9454.37446,10886.14458,-120.8375,2,40,1,0.01
MRCB25,246,246.5,9454.5157,10886.3131,-121.2865,2,40,1,0.05
MRCB25,246.5,247,9454.65694,10886.48162,-121.7355,2,40,1,0.08
MRCB25,247,247.5,9454.79818,10886.65014,-122.1845,11,15,1,0.03
MRCB25,247.5,248,9454.93942,10886.81866,-122.6335,11,15,1,0.09
MRCB25,248,248.5,9455.08066,10886.98718,-123.0825,11,15,1,0.09
MRCB25,248.5,249,9455.2219,10887.1557,-123.5315,11,15,1,0.01
MRCB25,249,249.5,9455.36314,10887.32422,-123.9805,11,15,1,0.01
MRCB25,249.5,250,9455.50438,10887.49274,-124.4295,11,15,1,0.32
MRCB25,250,250.5,9455.64562,10887.66126,-124.8785,16,15,1,0.01
MRCB25,250.5,251,9455.78686,10887.82978,-125.3275,16,15,1,0.01
MRCB25,251,251.5,9455.9281,10887.9983,-125.7765,16,15,1,0.05
MRCB25,251.5,252,9456.06934,10888.16682,-126.2255,16,15,1,0.05
MRCB25,252,252.5,9456.21058,10888.33534,-126.6745,16,15,1,0.01
MRCB25,252.5,253,9456.35182,10888.50386,-127.1235,16,15,1,0.03
MRCB25,253,253.5,9456.49306,10888.67238,-127.5725,9,20,1,0.05
MRCB25,253.5,254,9456.6343,10888.8409,-128.0215,9,20,1,0.07
MRCB25,254,254.5,9456.77554,10889.00942,-128.4705,9,20,1,0.05
MRCB25,254.5,255,9456.91678,10889.17794,-128.9195,9,20,1,0.01
MRCB25,255,255.5,9457.05802,10889.34646,-129.3685,9,20,1,0.04
MRCB25,255.5,256,9457.19926,10889.51498,-129.8175,9,20,1,0.01
MRCB25,256,256.5,9457.3405,10889.6835,-130.2665,12,15,1,0.06
MRCB25,256.5,257,9457.48174,10889.85202,-130.7155,12,15,1,0.06
MRCB25,257,257.5,9457.62298,10890.02054,-131.1645,12,15,1,0.02
MRCB25,257.5,258,9457.76422,10890.18906,-131.6135,12,15,1,0.02
MRCB25,258,258.5,9457.90546,10890.35758,-132.0625,12,15,1,0.01
MRCB25,258.5,259,9458.0467,10890.5261,-132.5115,12,15,1,0.01
MRCB25,259,259.5,9458.18794,10890.69462,-132.9605,12,15,1,0.13
MRCB25,259.5,260,9458.32918,10890.86314,-133.4095,12,15,1,0.14
MRCB25,260,260.5,9458.47042,10891.03166,-133.8585,12,15,1,0.14
MRCB25,260.5,261,9458.61166,10891.20018,-134.3075,12,15,1,0.13
MRCB25,261,261.5,9458.7529,10891.3687,-134.7565,12,15,1,0.05
MRCB25,261.5,262,9458.89414,10891.53722,-135.2055,12,15,1,0.01
MRCB25,264,264.5,9459.60034,10892.37982,-137.4505,9,15,1,0.14
MRCB25,264.5,265,9459.74158,10892.54834,-137.8995,11,15,1,0.14
MRCB25,265,265.5,9459.88282,10892.71686,-138.3485,9,15,1,0.17
MRCB25,265.5,266,9460.02406,10892.88538,-138.7975,9,15,1,0.26
MRCB25,266,266.5,9460.1653,10893.0539,-139.2465,9,15,1,0.07
MRCB25,266.5,267,9460.30654,10893.22242,-139.6955,9,15,1,0.08
MRCB25,267,267.5,9460.44778,10893.39094,-140.1445,9,15,1,0.02
MRCB25,267.5,268,9460.58902,10893.55946,-140.5935,9,15,1,0.07
MRCB25,268,268.5,9460.73026,10893.72798,-141.0425,9,18,1,0.06
MRCB25,268.5,269,9460.8715,10893.8965,-141.4915,9,18,1,0.02
MRCB25,269,269.5,9461.01274,10894.06502,-141.9405,9,18,1,0.02
MRCB25,269.5,270,9461.15398,10894.23354,-142.3895,9,18,1,0.08
MRCB25,270,270.5,9461.29522,10894.40206,-142.8385,9,18,1,0.08
MRCB25,270.5,271,9461.43646,10894.57058,-143.2875,9,18,1,0.06
MRCB25,271,271.5,9461.5777,10894.7391,-143.7365,1,15,1,0.04
MRCB25,271.5,272,9461.71894,10894.90762,-144.1855,1,15,1,0.04
MRCB25,289,289.5,9466.66234,10900.80582,-159.9005,9,40,0,0.26
MRCB25,289.5,290,9466.80358,10900.97434,-160.3495,9,40,0,0.03
MRCB25,290,290.5,9466.94482,10901.14286,-160.7985,9,40,0,0.01
MRCB25,298,298.5,9469.20466,10903.83918,-167.9825,1,20,21,0.04
MRCB25,298.5,299,9469.3459,10904.0077,-168.4315,12,20,1,0.04
MRCB25,299,299.5,9469.48714,10904.17622,-168.8805,12,20,1,0.14
MRCB25,299.5,300,9469.62838,10904.34474,-169.3295,12,20,1,0.25
MRCB25,300,300.5,9469.76962,10904.51326,-169.7785,12,20,1,0.18
MRCB25,300.5,301,9469.91086,10904.68178,-170.2275,12,20,1,0.08
MRCB25,301,301.5,9470.0521,10904.8503,-170.6765,12,73,1,0.12
MRCB25,301.5,302,9470.19334,10905.01882,-171.1255,12,73,1,0.3
MRCB25,302,302.5,9470.33458,10905.18734,-171.5745,12,73,0,0.3
MRCB25,302.5,303,9470.47582,10905.35586,-172.0235,19,16,0,0.37
MRCB25,303,303.5,9470.61706,10905.52438,-172.4725,19,16,0,0.32
MRCB25,303.5,304,9470.7583,10905.6929,-172.9215,19,16,0,0.27
MRCB25,304,304.5,9470.89954,10905.86142,-173.3705,26,16,2,0.38
MRCB25,304.5,305,9471.04078,10906.02994,-173.8195,26,20,2,0.19
MRCB25,305,305.5,9471.18202,10906.19846,-174.2685,11,16,0,0.19
MRCB25,305.5,306,9471.32326,10906.36698,-174.7175,11,16,0,0.65
MRCB25,306,306.5,9471.4645,10906.5355,-175.1665,11,16,0,0.28
MRCB25,306.5,307,9471.60574,10906.70402,-175.6155,11,16,0,0.48
MRCB25,307,307.5,9471.74698,10906.87254,-176.0645,19,16,0,0.71
MRCB25,307.5,308,9471.88822,10907.04106,-176.5135,19,16,0,0.71
MRCB25,308,308.5,9472.02946,10907.20958,-176.9625,19,16,0,0.79
MRCB25,308.5,309,9472.1707,10907.3781,-177.4115,19,16,0,0.29
MRCB25,309,309.5,9472.31194,10907.54662,-177.8605,19,16,0,0.11
MRCB25,309.5,310,9472.45318,10907.71514,-178.3095,19,16,0,0.25
MRCB25,310,310.5,9472.59442,10907.88366,-178.7585,2,74,0,0.21
MRCB25,310.5,311,9472.73566,10908.05218,-179.2075,2,74,0,0.12
MRCB25,311,311.5,9472.8769,10908.2207,-179.6565,2,74,0,0.17
MRCB25,311.5,312,9473.01814,10908.38922,-180.1055,2,74,0,0.11
MRCB25,312,312.5,9473.15938,10908.55774,-180.5545,2,74,0,0.12
MRCB25,312.5,313,9473.30062,10908.72626,-181.0035,2,74,0,0.62
MRCB25,313,313.5,9473.44186,10908.89478,-181.4525,12,18,0,0.07
MRCB25,313.5,314,9473.5831,10909.0633,-181.9015,12,18,0,0.35
MRCB25,314,314.5,9473.72434,10909.23182,-182.3505,12,18,0,0.22
MRCB25,314.5,315,9473.86558,10909.40034,-182.7995,12,18,0,0.54
MRCB25,315,315.5,9474.00682,10909.56886,-183.2485,12,18,0,0.57
MRCB25,315.5,316,9474.14806,10909.73738,-183.6975,12,18,0,0.49
MRCB25,316,316.5,9474.2893,10909.9059,-184.1465,26,22,0,0.1
MRCB25,316.5,317,9474.43054,10910.07442,-184.5955,26,22,0,0.04
MRCB25,317,317.5,9474.57178,10910.24294,-185.0445,26,22,0,0.08
MRCB25,317.5,318,9474.71302,10910.41146,-185.4935,26,22,0,0.13
MRCB25,318,318.5,9474.85426,10910.57998,-185.9425,26,22,0,0.08
MRCB25,318.5,319,9474.9955,10910.7485,-186.3915,26,22,0,0.03
MRCB25,319,319.5,9475.13674,10910.91702,-186.8405,9,15,21,0.05
MRCB25,319.5,320,9475.27798,10911.08554,-187.2895,26,16,21,0.59
MRCB25,320,320.5,9475.41922,10911.25406,-187.7385,9,15,0,0.01
MRCB25,320.5,321,9475.56046,10911.42258,-188.1875,9,15,0,0.01
MRCB25,321,321.5,9475.7017,10911.5911,-188.6365,11,15,4,0.1
MRCB25,321.5,322,9475.84294,10911.75962,-189.0855,11,15,4,0.01
MRCB25,322,322.5,9475.98418,10911.92814,-189.5345,11,20,4,0.01
MRCB25,328,328.5,9477.67906,10913.95038,-194.9225,11,14,16,0.01
MRCB25,328.5,329,9477.8203,10914.1189,-195.3715,11,14,16,0.01
MRCB25,329,329.5,9477.96154,10914.28742,-195.8205,11,40,1,0.02
MRCB25,329.5,330,9478.10278,10914.45594,-196.2695,11,40,1,0.24
MRCB25,330,330.5,9478.24402,10914.62446,-196.7185,11,40,1,0.09
MRCB25,330.5,331,9478.38526,10914.79298,-197.1675,11,40,1,0.07
MRCB25,331,331.5,9478.5265,10914.9615,-197.6165,12,14,0,0.05
MRCB25,331.5,332,9478.66774,10915.13002,-198.0655,12,16,0,0.22
MRCB25,332,332.5,9478.80898,10915.29854,-198.5145,26,16,0,0.84
MRCB25,332.5,333,9478.95022,10915.46706,-198.9635,26,16,0,1.57
MRCB25,333,333.5,9479.09146,10915.63558,-199.4125,9,20,14,0.6
MRCB25,333.5,334,9479.2327,10915.8041,-199.8615,12,20,0,0.68
MRCB25,334,334.5,9479.37394,10915.97262,-200.3105,11,16,0,0.43
MRCB25,334.5,335,9479.51518,10916.14114,-200.7595,11,16,0,0.87
MRCB25,335,335.5,9479.65642,10916.30966,-201.2085,2,18,1,0.31
MRCB25,335.5,336,9479.79766,10916.47818,-201.6575,2,18,1,0.22
MRCB25,336,336.5,9479.9389,10916.6467,-202.1065,2,18,1,0.7
MRCB25,336.5,337,9480.08014,10916.81522,-202.5555,2,18,1,0.86
MRCB25,337,337.5,9480.22138,10916.98374,-203.0045,19,75,1,1.81
MRCB25,337.5,338,9480.36262,10917.15226,-203.4535,19,75,1,2.33
MRCB25,338,338.5,9480.50386,10917.32078,-203.9025,19,75,1,3.13
MRCB25,338.5,339,9480.6451,10917.4893,-204.3515,19,75,1,2.47
MRCB25,339,339.5,9480.78634,10917.65782,-204.8005,19,75,1,1.34
MRCB25,339.5,340,9480.92758,10917.82634,-205.2495,19,75,1,1.29
MRCB25,340,340.5,9481.06882,10917.99486,-205.6985,12,13,1,0.58
MRCB25,340.5,341,9481.21006,10918.16338,-206.1475,12,13,1,0.51
MRCB25,341,341.5,9481.3513,10918.3319,-206.5965,12,13,1,0.26
MRCB25,341.5,342,9481.49254,10918.50042,-207.0455,12,13,1,0.51
MRCB25,342,342.5,9481.63378,10918.66894,-207.4945,12,13,1,1.04
MRCB25,342.5,343,9481.77502,10918.83746,-207.9435,12,13,1,0.31
MRCB25,343,343.5,9481.91626,10919.00598,-208.3925,12,16,16,0.25
MRCB25,343.5,344,9482.0575,10919.1745,-208.8415,12,16,16,0.34
MRCB25,344,344.5,9482.19874,10919.34302,-209.2905,12,16,16,0.33
MRCB25,344.5,345,9482.33998,10919.51154,-209.7395,12,14,16,0.26
MRCB25,345,345.5,9482.48122,10919.68006,-210.1885,12,14,16,0.62
MRCB25,345.5,346,9482.62246,10919.84858,-210.6375,14,14,0,0.3
MRCB25,346,346.5,9482.7637,10920.0171,-211.0865,14,14,0,0.03
MRCB25,348.5,349,9483.4699,10920.8597,-213.3315,11,14,14,0.01
MRCB25,349,349.5,9483.61114,10921.02822,-213.7805,9,14,0,0.01
MRCB25,349.5,350,9483.75238,10921.19674,-214.2295,9,76,0,0.18
MRCB25,350,350.5,9483.89362,10921.36526,-214.6785,9,76,0,0.24
MRCB25,350.5,351,9484.03486,10921.53378,-215.1275,9,76,0,0.18
MRCB25,351,351.5,9484.1761,10921.7023,-215.5765,9,76,0,0.86
MRCB25,351.5,352,9484.31734,10921.87082,-216.0255,9,76,0,0.97
MRCB25,352,352.5,9484.45858,10922.03934,-216.4745,12,75,14,0.45
MRCB25,352.5,353,9484.59982,10922.20786,-216.9235,12,75,14,4.2
MRCB25,353,353.5,9484.74106,10922.37638,-217.3725,12,75,14,1.87
MRCB25,353.5,354,9484.8823,10922.5449,-217.8215,12,75,14,1.11
MRCB25,354,354.5,9485.02354,10922.71342,-218.2705,12,75,14,0.81
MRCB25,354.5,355,9485.16478,10922.88194,-218.7195,12,75,14,0.44
MRCB25,355,355.5,9485.30602,10923.05046,-219.1685,12,47,1,0.32
MRCB25,355.5,356,9485.44726,10923.21898,-219.6175,12,47,1,0.69
MRCB25,356,356.5,9485.5885,10923.3875,-220.0665,12,47,1,0.27
MRCB25,356.5,357,9485.72974,10923.55602,-220.5155,12,47,1,0.49
MRCB25,357,357.5,9485.87098,10923.72454,-220.9645,12,47,1,0.33
MRCB25,357.5,358,9486.01222,10923.89306,-221.4135,12,47,1,1.24
MRCB25,358,358.5,9486.15346,10924.06158,-221.8625,9,14,14,2.71
MRCB25,358.5,359,9486.2947,10924.2301,-222.3115,9,14,14,1.81
MRCB25,359,359.5,9486.43594,10924.39862,-222.7605,12,14,0,0.09
MRCB25,359.5,360,9486.57718,10924.56714,-223.2095,12,14,0,0.04
MRCB25,360,360.5,9486.71842,10924.73566,-223.6585,12,16,0,0.04
MRCB25,360.5,361,9486.85966,10924.90418,-224.1075,9,16,0,0.11
MRCB25,361,361.5,9487.0009,10925.0727,-224.5565,9,14,0,0.05
MRCB25,361.5,362,9487.14214,10925.24122,-225.0055,9,14,0,0.69
MRCB25,362,362.5,9487.28338,10925.40974,-225.4545,9,14,0,0.07
